544.38	0.034451	0.031416	0.033774	0.033542	0.035402
544.44	0.034939	0.031861	0.034252	0.034018	0.035904
544.5	0.035439	0.032317	0.034743	0.034505	0.036418
544.56	0.035952	0.032784	0.035245	0.035004	0.036945
544.62	0.036477	0.033264	0.035761	0.035516	0.037485
544.68	0.037016	0.033755	0.036289	0.036041	0.038039
544.74	0.03757	0.03426	0.036831	0.036579	0.038608
544.8	0.038137	0.034777	0.037388	0.037132	0.039191
544.86	0.03872	0.035308	0.037959	0.037699	0.039789
544.92	0.039318	0.035854	0.038545	0.038281	0.040404
544.98	0.039932	0.036414	0.039147	0.038879	0.041035
545.04	0.040563	0.036989	0.039766	0.039493	0.041683
545.1	0.041211	0.03758	0.040401	0.040125	0.04235
545.16	0.041877	0.038188	0.041054	0.040773	0.043034
545.22	0.042562	0.038813	0.041726	0.04144	0.043738
545.28	0.043267	0.039455	0.042417	0.042126	0.044462
545.34	0.043992	0.040116	0.043127	0.042832	0.045207
545.4	0.044738	0.040796	0.043859	0.043558	0.045974
545.46	0.045506	0.041497	0.044612	0.044306	0.046763
545.52	0.046297	0.042218	0.045387	0.045076	0.047576
545.58	0.047111	0.042961	0.046186	0.045869	0.048413
545.64	0.047951	0.043726	0.047009	0.046687	0.049276
545.7	0.048816	0.044516	0.047857	0.047529	0.050165
545.76	0.049709	0.04533	0.048732	0.048398	0.051082
545.82	0.05063	0.046169	0.049635	0.049295	0.052029
545.88	0.05158	0.047036	0.050566	0.05022	0.053005
545.94	0.052561	0.047931	0.051528	0.051176	0.054013
546	0.053574	0.048855	0.052522	0.052162	0.055055
546.06	0.054622	0.04981	0.053548	0.053182	0.056131
546.12	0.055704	0.050797	0.05461	0.054236	0.057243
546.18	0.056824	0.051818	0.055707	0.055326	0.058394
546.24	0.057982	0.052874	0.056843	0.056454	0.059584
546.3	0.059181	0.053967	0.058018	0.057621	0.060816
546.36	0.060423	0.0551	0.059236	0.05883	0.062092
546.42	0.061709	0.056273	0.060497	0.060083	0.063415
546.48	0.063043	0.057489	0.061805	0.061381	0.064785
546.54	0.064426	0.058751	0.063161	0.062728	0.066207
546.6	0.065862	0.06006	0.064568	0.064126	0.067682
546.66	0.067352	0.061419	0.066029	0.065577	0.069213
546.72	0.0689	0.06283	0.067546	0.067084	0.070804
546.78	0.070509	0.064298	0.069124	0.068651	0.072458
546.84	0.072183	0.065824	0.070764	0.07028	0.074177
546.9	0.073924	0.067412	0.072472	0.071975	0.075967
546.96	0.075737	0.069065	0.074249	0.073741	0.07783
547.02	0.077626	0.070788	0.076101	0.07558	0.079771
547.08	0.079596	0.072584	0.078032	0.077498	0.081795
547.14	0.081651	0.074457	0.080046	0.079498	0.083907
547.2	0.083795	0.076413	0.082149	0.081587	0.086111
547.26	0.086036	0.078457	0.084346	0.083768	0.088413
547.32	0.088378	0.080593	0.086642	0.086049	0.09082
547.38	0.090829	0.082827	0.089044	0.088435	0.093339
547.44	0.093394	0.085166	0.091559	0.090932	0.095975
547.5	0.096082	0.087617	0.094194	0.093549	0.098737
547.56	0.0989	0.090187	0.096957	0.096293	0.10163
547.62	0.10186	0.092884	0.099856	0.099173	0.10467
547.68	0.10496	0.095716	0.1029	0.1022	0.10786
547.74	0.10823	0.098693	0.1061	0.10537	0.11122
547.8	0.11166	0.10182	0.10947	0.10872	0.11475
547.86	0.11528	0.10512	0.11301	0.11224	0.11846
547.92	0.11909	0.10859	0.11675	0.11595	0.12238
547.98	0.1231	0.11226	0.12068	0.11986	0.1265
548.04	0.12734	0.11612	0.12484	0.12399	0.13086
548.1	0.13182	0.12021	0.12923	0.12835	0.13546
548.16	0.13656	0.12453	0.13387	0.13296	0.14033
548.22	0.14157	0.1291	0.13879	0.13784	0.14548
548.28	0.14687	0.13393	0.14399	0.143	0.15093
548.34	0.1525	0.13906	0.1495	0.14848	0.15671
548.4	0.15846	0.1445	0.15534	0.15428	0.16284
548.46	0.16478	0.15027	0.16155	0.16044	0.16934
548.52	0.1715	0.15639	0.16813	0.16698	0.17624
548.58	0.17864	0.1629	0.17513	0.17393	0.18357
548.64	0.18622	0.16981	0.18256	0.18131	0.19136
548.7	0.19427	0.17716	0.19045	0.18915	0.19964
548.76	0.20283	0.18496	0.19884	0.19748	0.20843
548.82	0.21191	0.19324	0.20775	0.20633	0.21777
548.88	0.22156	0.20204	0.2172	0.21572	0.22768
548.94	0.23178	0.21136	0.22723	0.22568	0.23819
549	0.24261	0.22123	0.23784	0.23622	0.24931
549.06	0.25405	0.23167	0.24905	0.24736	0.26107
549.12	0.2661	0.24266	0.26088	0.2591	0.27346
549.18	0.27878	0.25422	0.2733	0.27144	0.28648
549.24	0.29204	0.26632	0.2863	0.28436	0.30012
549.3	0.30587	0.27893	0.29986	0.29782	0.31433
549.36	0.32021	0.292	0.31392	0.31179	0.32906
549.42	0.33499	0.30548	0.3284	0.32618	0.34425
549.48	0.35012	0.31928	0.34324	0.34092	0.3598
549.54	0.3655	0.33332	0.35832	0.35591	0.37561
549.6	0.38103	0.34748	0.37355	0.37104	0.39157
549.66	0.3966	0.36168	0.3888	0.38621	0.40756
549.72	0.41209	0.37581	0.40399	0.40132	0.42347
549.78	0.42743	0.38981	0.41903	0.41628	0.43923
549.84	0.44255	0.40362	0.43386	0.43105	0.45478
549.9	0.45745	0.41722	0.44847	0.44562	0.47009
549.96	0.47214	0.43063	0.46287	0.45999	0.48518
550.02	0.48669	0.44391	0.47713	0.47425	0.50014
550.08	0.50117	0.45715	0.49134	0.48847	0.51504
550.14	0.51571	0.47043	0.50559	0.50278	0.53001
550.2	0.53041	0.48387	0.52002	0.51728	0.54516
550.26	0.5454	0.49756	0.53472	0.53208	0.56062
550.32	0.56074	0.51156	0.54977	0.54726	0.57646
550.38	0.57649	0.52592	0.56522	0.56285	0.59274
550.44	0.59266	0.54061	0.58107	0.57884	0.60944
550.5	0.6092	0.55559	0.59727	0.59515	0.62653
550.56	0.62604	0.57076	0.61375	0.61167	0.64389
550.62	0.64304	0.586	0.63037	0.62822	0.66138
550.68	0.66006	0.60114	0.64699	0.64462	0.67882
550.74	0.67692	0.61602	0.66343	0.66062	0.69602
550.8	0.69341	0.63047	0.67951	0.676	0.71276
550.86	0.70934	0.64432	0.69504	0.69053	0.72885
550.92	0.72449	0.65743	0.70984	0.70402	0.74409
550.98	0.73867	0.66968	0.72372	0.71631	0.7583
551.04	0.75168	0.68099	0.7365	0.72727	0.77135
551.1	0.76335	0.69128	0.74803	0.73683	0.78309
551.16	0.77354	0.70051	0.75816	0.74496	0.79344
551.22	0.78216	0.70866	0.76678	0.75167	0.8023
551.28	0.78915	0.71572	0.77379	0.757	0.80963
551.34	0.7945	0.72169	0.77916	0.76103	0.81539
551.4	0.79826	0.72661	0.78291	0.76387	0.81958
551.46	0.80053	0.73049	0.78511	0.76565	0.82224
551.52	0.80143	0.73336	0.78591	0.76653	0.82343
551.58	0.80114	0.73529	0.78549	0.76666	0.82328
551.64	0.79987	0.73633	0.78409	0.76625	0.82193
551.7	0.79783	0.73655	0.78198	0.7655	0.81959
551.76	0.79525	0.73605	0.77943	0.76462	0.8165
551.82	0.79237	0.73493	0.77668	0.76381	0.81293
551.88	0.7894	0.73329	0.77397	0.76329	0.80918
551.94	0.78654	0.73125	0.77145	0.7632	0.80555
552	0.78394	0.72891	0.76926	0.76369	0.8023
552.06	0.78173	0.72639	0.76747	0.76483	0.79969
552.12	0.78002	0.7238	0.76612	0.76666	0.79789
552.18	0.77885	0.72127	0.76524	0.76914	0.79705
552.24	0.77828	0.71891	0.76481	0.77221	0.79725
552.3	0.77833	0.71684	0.76486	0.77574	0.79847
552.36	0.77904	0.7152	0.7654	0.77961	0.80068
552.42	0.78042	0.71409	0.76647	0.78366	0.80376
552.48	0.7825	0.71363	0.76811	0.78776	0.80759
552.54	0.78529	0.71388	0.77036	0.79178	0.81198
552.6	0.78875	0.71489	0.77325	0.79562	0.81677
552.66	0.79285	0.71667	0.77676	0.79916	0.82176
552.72	0.79747	0.71916	0.78084	0.80234	0.82678
552.78	0.80245	0.72225	0.78535	0.80506	0.83163
552.84	0.80754	0.72576	0.79011	0.80721	0.83612
552.9	0.81245	0.72945	0.79481	0.80867	0.84005
552.96	0.81683	0.73301	0.79914	0.80927	0.8432
553.02	0.82029	0.73608	0.80268	0.80883	0.84533
553.08	0.82244	0.73829	0.80501	0.80714	0.84619
553.14	0.82286	0.73923	0.80572	0.80397	0.84551
553.2	0.82122	0.73852	0.80441	0.79912	0.84302
553.26	0.81721	0.73583	0.80075	0.79239	0.83845
553.32	0.81061	0.7309	0.79451	0.78365	0.83157
553.38	0.80131	0.72354	0.78554	0.7728	0.82219
553.44	0.78928	0.71368	0.77381	0.75981	0.81021
553.5	0.77458	0.70133	0.7594	0.74471	0.79559
553.56	0.75738	0.68662	0.74249	0.72761	0.77839
553.62	0.73791	0.66973	0.72331	0.70866	0.75878
553.68	0.71647	0.65092	0.70219	0.68807	0.737
553.74	0.69337	0.63049	0.67946	0.66609	0.71338
553.8	0.66899	0.60878	0.65549	0.643	0.6883
553.86	0.64369	0.58614	0.63065	0.61909	0.66215
553.92	0.61784	0.5629	0.60529	0.59466	0.63535
553.98	0.59176	0.53939	0.57975	0.57002	0.6083
554.04	0.56579	0.5159	0.55433	0.54543	0.58134
554.1	0.54019	0.49269	0.52928	0.52115	0.55478
554.16	0.5152	0.46999	0.50483	0.49739	0.52889
554.22	0.49099	0.44798	0.48116	0.47433	0.50385
554.28	0.46772	0.42679	0.45839	0.45211	0.47983
554.34	0.44548	0.40652	0.43664	0.43085	0.45692
554.4	0.42434	0.38724	0.41596	0.41059	0.43518
554.46	0.40434	0.36898	0.39638	0.3914	0.41464
554.52	0.38548	0.35176	0.37791	0.37328	0.3953
554.58	0.36776	0.33557	0.36055	0.35622	0.37714
554.64	0.35114	0.32038	0.34427	0.34022	0.36014
554.7	0.33559	0.30616	0.32904	0.32523	0.34424
554.76	0.32106	0.29288	0.3148	0.31122	0.32939
554.82	0.30751	0.28049	0.30152	0.29813	0.31554
554.88	0.29488	0.26894	0.28914	0.28594	0.30263
554.94	0.28313	0.25818	0.27761	0.27458	0.29062
555	0.27218	0.24817	0.26687	0.264	0.27943
555.06	0.26201	0.23887	0.25689	0.25416	0.26903
555.12	0.25255	0.23021	0.24762	0.24501	0.25935
555.18	0.24376	0.22217	0.239	0.23651	0.25036
555.24	0.2356	0.21471	0.23099	0.22862	0.24201
555.3	0.22803	0.20778	0.22356	0.22129	0.23426
555.36	0.22101	0.20135	0.21667	0.2145	0.22707
555.42	0.2145	0.1954	0.21029	0.2082	0.2204
555.48	0.20847	0.18988	0.20438	0.20237	0.21423
555.54	0.2029	0.18479	0.19891	0.19699	0.20853
555.6	0.19776	0.18008	0.19387	0.19201	0.20326
555.66	0.19302	0.17574	0.18922	0.18743	0.1984
555.72	0.18866	0.17176	0.18494	0.18322	0.19394
555.78	0.18467	0.1681	0.18102	0.17936	0.18985
555.84	0.18102	0.16476	0.17744	0.17583	0.18612
555.9	0.1777	0.16172	0.17418	0.17263	0.18272
555.96	0.1747	0.15897	0.17124	0.16973	0.17965
556.02	0.172	0.1565	0.16859	0.16713	0.17689
556.08	0.1696	0.1543	0.16623	0.16481	0.17443
556.14	0.16748	0.15237	0.16415	0.16278	0.17227
556.2	0.16565	0.15068	0.16234	0.16102	0.1704
556.26	0.16408	0.14925	0.16081	0.15952	0.16881
556.32	0.16279	0.14807	0.15954	0.15829	0.16749
556.38	0.16177	0.14713	0.15853	0.15732	0.16645
556.44	0.16101	0.14644	0.15779	0.15661	0.16568
556.5	0.16052	0.146	0.1573	0.15617	0.16518
556.56	0.16031	0.1458	0.15709	0.15599	0.16496
556.62	0.16036	0.14586	0.15714	0.15607	0.16502
556.68	0.16069	0.14617	0.15746	0.15643	0.16536
556.74	0.16131	0.14674	0.15806	0.15707	0.16598
556.8	0.16222	0.14758	0.15895	0.158	0.1669
556.86	0.16342	0.1487	0.16013	0.15922	0.16813
556.92	0.16494	0.15011	0.16161	0.16074	0.16967
556.98	0.16677	0.15181	0.16341	0.16258	0.17153
557.04	0.16894	0.15382	0.16553	0.16475	0.17373
557.1	0.17144	0.15615	0.16799	0.16726	0.17628
557.16	0.1743	0.15881	0.1708	0.17013	0.17919
557.22	0.17753	0.16182	0.17397	0.17335	0.18248
557.28	0.18113	0.16518	0.17752	0.17696	0.18615
557.34	0.18511	0.1689	0.18144	0.18094	0.19023
557.4	0.18948	0.17299	0.18575	0.18532	0.19472
557.46	0.19424	0.17745	0.19045	0.19009	0.19962
557.52	0.19938	0.18227	0.19553	0.19524	0.20493
557.58	0.20488	0.18744	0.20097	0.20076	0.21065
557.64	0.21072	0.19294	0.20676	0.20664	0.21676
557.7	0.21687	0.19873	0.21286	0.21282	0.22323
557.76	0.22327	0.20476	0.21921	0.21926	0.23001
557.82	0.22986	0.21096	0.22576	0.22589	0.23704
557.88	0.23656	0.21724	0.2324	0.23261	0.24426
557.94	0.24327	0.2235	0.23906	0.23933	0.25154
558	0.2499	0.22961	0.2456	0.24592	0.25878
558.06	0.25633	0.23542	0.25192	0.25224	0.26584
558.12	0.26245	0.24081	0.25787	0.25816	0.27258
558.18	0.26816	0.24561	0.26334	0.26353	0.27883
558.24	0.27336	0.24971	0.26822	0.26824	0.28446
558.3	0.27796	0.25298	0.27242	0.27218	0.28934
558.36	0.28193	0.25534	0.27591	0.27528	0.29337
558.42	0.28522	0.25677	0.27866	0.27751	0.29649
558.48	0.28784	0.25727	0.2807	0.27889	0.29868
558.54	0.28978	0.25688	0.28207	0.27946	0.29998
558.6	0.2911	0.2557	0.28286	0.2793	0.30047
558.66	0.29182	0.25384	0.28315	0.27853	0.30025
558.72	0.292	0.25144	0.28306	0.27727	0.29947
558.78	0.29172	0.24863	0.28266	0.27566	0.29828
558.84	0.29103	0.24557	0.28205	0.27382	0.29684
558.9	0.29002	0.24236	0.28131	0.27186	0.29528
558.96	0.28878	0.23914	0.28048	0.26991	0.29374
559.02	0.28738	0.23599	0.27961	0.26805	0.29231
559.08	0.28593	0.23299	0.27874	0.26636	0.29107
559.14	0.28452	0.23018	0.27789	0.26491	0.29008
559.2	0.28322	0.22761	0.27709	0.26374	0.28934
559.26	0.28211	0.22531	0.27636	0.26288	0.28887
559.32	0.28124	0.22326	0.27569	0.26236	0.28865
559.38	0.28066	0.22148	0.27512	0.26217	0.28866
559.44	0.28037	0.21994	0.27463	0.26229	0.28885
559.5	0.28038	0.21862	0.27422	0.26269	0.28919
559.56	0.28065	0.21747	0.2739	0.26331	0.28963
559.62	0.28115	0.21647	0.27366	0.26408	0.29012
559.68	0.2818	0.21556	0.27348	0.26492	0.29062
559.74	0.28256	0.21469	0.27335	0.26573	0.29108
559.8	0.28334	0.21384	0.27327	0.26641	0.29147
559.86	0.28409	0.21294	0.27324	0.26688	0.29174
559.92	0.28473	0.21199	0.27326	0.26706	0.29186
559.98	0.28524	0.21095	0.27332	0.26691	0.29181
560.04	0.28558	0.20982	0.27343	0.2664	0.29158
560.1	0.28571	0.20861	0.2736	0.26553	0.29115
560.16	0.28565	0.20733	0.27381	0.26434	0.29053
560.22	0.28538	0.20602	0.27405	0.26287	0.28972
560.28	0.2849	0.20471	0.27431	0.26121	0.28873
560.34	0.2842	0.20343	0.27455	0.25942	0.28758
560.4	0.28328	0.20224	0.27472	0.2576	0.28628
560.46	0.28212	0.20115	0.27474	0.2558	0.28484
560.52	0.28071	0.20019	0.27456	0.25409	0.28328
560.58	0.27903	0.19939	0.2741	0.2525	0.2816
560.64	0.27708	0.19874	0.27329	0.25106	0.27979
560.7	0.27487	0.19824	0.27206	0.24978	0.27785
560.76	0.2724	0.19787	0.27037	0.24863	0.27578
560.82	0.26969	0.19761	0.26821	0.24762	0.27355
560.88	0.26679	0.19745	0.26558	0.2467	0.27118
560.94	0.26372	0.19735	0.26252	0.24585	0.26867
561	0.26054	0.19731	0.25909	0.24506	0.26601
561.06	0.2573	0.19731	0.25537	0.24431	0.26323
561.12	0.25404	0.19735	0.25147	0.2436	0.26035
561.18	0.2508	0.19746	0.24747	0.24295	0.25739
561.24	0.24763	0.19765	0.24349	0.24236	0.25438
561.3	0.24455	0.19795	0.23961	0.24187	0.25133
561.36	0.2416	0.19842	0.23592	0.2415	0.24829
561.42	0.23877	0.19908	0.23249	0.24129	0.24526
561.48	0.23609	0.19998	0.22937	0.24127	0.24227
561.54	0.23356	0.20117	0.22659	0.24145	0.23935
561.6	0.23115	0.20268	0.22417	0.24187	0.2365
561.66	0.22888	0.20455	0.22211	0.24252	0.23374
561.72	0.22671	0.20679	0.22039	0.24343	0.23107
561.78	0.22464	0.20942	0.21898	0.24457	0.22852
561.84	0.22266	0.21246	0.21784	0.24594	0.22607
561.9	0.22075	0.21589	0.21692	0.2475	0.22375
561.96	0.2189	0.2197	0.21616	0.24922	0.22154
562.02	0.2171	0.22388	0.2155	0.25105	0.21947
562.08	0.21535	0.22839	0.21487	0.25292	0.21753
562.14	0.21365	0.23318	0.21422	0.25476	0.21572
562.2	0.212	0.23819	0.2135	0.25652	0.21405
562.26	0.21041	0.24337	0.21265	0.25812	0.21251
562.32	0.20888	0.24865	0.21166	0.25951	0.21109
562.38	0.20742	0.25396	0.21051	0.26063	0.2098
562.44	0.20604	0.25922	0.20921	0.26144	0.20862
562.5	0.20475	0.26437	0.20776	0.26192	0.20755
562.56	0.20354	0.26935	0.2062	0.26205	0.20659
562.62	0.20244	0.27411	0.20458	0.26184	0.20572
562.68	0.20145	0.27862	0.20293	0.26131	0.20496
562.74	0.20057	0.28287	0.20133	0.26049	0.2043
562.8	0.19982	0.28684	0.19981	0.25942	0.20376
562.86	0.1992	0.29055	0.19842	0.25816	0.20336
562.92	0.19873	0.29402	0.19723	0.25677	0.2031
562.98	0.19842	0.29729	0.19626	0.25529	0.20302
563.04	0.1983	0.30039	0.19556	0.25379	0.20311
563.1	0.19838	0.30338	0.19515	0.2523	0.20342
563.16	0.19867	0.30629	0.19506	0.25087	0.20394
563.22	0.1992	0.30918	0.19531	0.2495	0.20469
563.28	0.19999	0.31209	0.19591	0.24821	0.20568
563.34	0.20105	0.31503	0.19688	0.24698	0.20691
563.4	0.20239	0.31804	0.19823	0.24583	0.20838
563.46	0.20404	0.32113	0.19995	0.24472	0.2101
563.52	0.206	0.32428	0.20207	0.24367	0.21205
563.58	0.20828	0.3275	0.20458	0.24265	0.21424
563.64	0.2109	0.33079	0.20749	0.24169	0.21666
563.7	0.21386	0.33414	0.2108	0.2408	0.21934
563.76	0.21718	0.33756	0.2145	0.24	0.22226
563.82	0.22085	0.34105	0.2186	0.23935	0.22545
563.88	0.2249	0.34465	0.22309	0.23888	0.22893
563.94	0.22932	0.34839	0.22797	0.23864	0.23272
564	0.23413	0.3523	0.23322	0.23869	0.23685
564.06	0.23932	0.35643	0.23884	0.23909	0.24134
564.12	0.24492	0.36081	0.24481	0.23987	0.24624
564.18	0.25091	0.36548	0.25112	0.24108	0.25157
564.24	0.2573	0.37046	0.25775	0.24277	0.25736
564.3	0.26409	0.37579	0.26468	0.24496	0.26365
564.36	0.27128	0.38148	0.27189	0.24771	0.27047
564.42	0.27886	0.38755	0.27939	0.25102	0.27784
564.48	0.28684	0.39401	0.28715	0.25493	0.2858
564.54	0.29522	0.4009	0.29518	0.25945	0.29438
564.6	0.304	0.40826	0.3035	0.26461	0.30361
564.66	0.3132	0.41616	0.31212	0.27041	0.3135
564.72	0.32285	0.42469	0.32109	0.27688	0.32409
564.78	0.33299	0.43392	0.33046	0.28401	0.33539
564.84	0.34367	0.44399	0.34029	0.2918	0.34742
564.9	0.35494	0.455	0.35068	0.30025	0.36017
564.96	0.36688	0.46709	0.36169	0.30933	0.37365
565.02	0.37954	0.48036	0.37344	0.31902	0.38785
565.08	0.39301	0.49494	0.38601	0.32929	0.40276
565.14	0.40735	0.51093	0.39951	0.34008	0.41836
565.2	0.42261	0.52839	0.41403	0.35134	0.43462
565.26	0.43887	0.5474	0.42965	0.36301	0.4515
565.32	0.45614	0.56797	0.44644	0.37502	0.46897
565.38	0.47446	0.5901	0.46445	0.3873	0.48699
565.44	0.49382	0.61375	0.4837	0.39978	0.5055
565.5	0.5142	0.63882	0.50419	0.41243	0.52447
565.56	0.53554	0.66517	0.52589	0.42519	0.54386
565.62	0.55775	0.69258	0.54871	0.43805	0.56365
565.68	0.5807	0.72079	0.57253	0.45097	0.58379
565.74	0.60422	0.74947	0.59716	0.46397	0.60426
565.8	0.62808	0.77825	0.62236	0.47701	0.62504
565.86	0.65203	0.80668	0.64784	0.49009	0.64607
565.92	0.6758	0.83432	0.67324	0.50316	0.66729
565.98	0.69908	0.8607	0.69816	0.51616	0.68861
566.04	0.72156	0.8854	0.72218	0.52902	0.70991
566.1	0.74296	0.90802	0.7449	0.54163	0.73105
566.16	0.76301	0.92825	0.76592	0.55388	0.75186
566.22	0.78153	0.94587	0.78495	0.56566	0.77218
566.28	0.79839	0.96078	0.80177	0.57686	0.79187
566.34	0.81357	0.97296	0.8163	0.58742	0.81077
566.4	0.82711	0.98253	0.82862	0.59731	0.82879
566.46	0.83918	0.98968	0.83891	0.60654	0.84586
566.52	0.85002	0.99469	0.8475	0.61514	0.86194
566.58	0.8599	0.99787	0.85481	0.62321	0.87702
566.64	0.86916	0.99954	0.8613	0.63082	0.89112
566.7	0.8781	1	0.86746	0.63806	0.90426
566.76	0.88703	0.9995	0.87373	0.64498	0.91647
566.82	0.89616	0.9982	0.88054	0.65162	0.92778
566.88	0.90566	0.99617	0.88817	0.65796	0.93823
566.94	0.9156	0.99336	0.89685	0.66395	0.94785
567	0.92594	0.9896	0.90664	0.6695	0.95666
567.06	0.93657	0.98467	0.9175	0.67451	0.96468
567.12	0.94729	0.97824	0.92925	0.67888	0.97195
567.18	0.95783	0.97	0.94156	0.68252	0.97844
567.24	0.9679	0.95964	0.95401	0.68542	0.98416
567.3	0.97716	0.94694	0.96608	0.6876	0.98907
567.36	0.98526	0.93178	0.97716	0.68915	0.99313
567.42	0.99188	0.91416	0.98665	0.69024	0.99629
567.48	0.99671	0.89423	0.99394	0.69109	0.99851
567.54	0.99948	0.87226	0.99852	0.69198	0.99975
567.6	1	0.84864	1	0.6932	1
567.66	0.99812	0.82381	0.99814	0.69504	0.99923
567.72	0.99379	0.79826	0.9929	0.69779	0.99743
567.78	0.98706	0.77247	0.98441	0.70169	0.99459
567.84	0.97806	0.74689	0.973	0.70696	0.99068
567.9	0.96703	0.72191	0.95911	0.71373	0.98571
567.96	0.95429	0.69788	0.94329	0.72209	0.97964
568.02	0.9402	0.67506	0.92611	0.73204	0.97246
568.08	0.92516	0.65363	0.90815	0.74353	0.96417
568.14	0.90957	0.63371	0.88993	0.7564	0.95479
568.2	0.89377	0.61536	0.87191	0.77043	0.94432
568.26	0.87806	0.59857	0.85442	0.78533	0.93278
568.32	0.86264	0.58329	0.83771	0.80072	0.92019
568.38	0.84763	0.5694	0.8219	0.81618	0.90657
568.44	0.83307	0.55678	0.807	0.83123	0.89192
568.5	0.8189	0.54524	0.79296	0.84539	0.87625
568.56	0.80501	0.53458	0.77961	0.85816	0.85957
568.62	0.79125	0.5246	0.76676	0.86909	0.84194
568.68	0.77741	0.51508	0.75416	0.8778	0.82344
568.74	0.76332	0.5058	0.74156	0.88397	0.80419
568.8	0.74881	0.49658	0.72871	0.88738	0.78434
568.86	0.73374	0.48725	0.71539	0.88788	0.7641
568.92	0.718	0.47768	0.70142	0.88543	0.74367
568.98	0.70156	0.46776	0.68668	0.88004	0.72325
